,url,amount,bakers
2453,https://www.hooandja.ee/projekt/tallinna-graafikatriennaali-noortenaitus-sfaarid,15,0
2454,https://www.hooandja.ee/projekt/tallinna-graafikatriennaali-noortenaitus-sfaarid,25,6
2455,https://www.hooandja.ee/projekt/tallinna-graafikatriennaali-noortenaitus-sfaarid,30,1
2456,https://www.hooandja.ee/projekt/tallinna-graafikatriennaali-noortenaitus-sfaarid,50,4
2457,https://www.hooandja.ee/projekt/kuiinluse-ehk-kuulsuse-ahelad,5,25
2458,https://www.hooandja.ee/projekt/kuiinluse-ehk-kuulsuse-ahelad,10,35
2459,https://www.hooandja.ee/projekt/kuiinluse-ehk-kuulsuse-ahelad,20,52
2460,https://www.hooandja.ee/projekt/kuiinluse-ehk-kuulsuse-ahelad,35,30
2461,https://www.hooandja.ee/projekt/kuiinluse-ehk-kuulsuse-ahelad,55,3
2462,https://www.hooandja.ee/projekt/kuiinluse-ehk-kuulsuse-ahelad,100,3
2463,https://www.hooandja.ee/projekt/kuiinluse-ehk-kuulsuse-ahelad,200,2
2464,https://www.hooandja.ee/projekt/beebitelgid-vabaohusundmustele,5,128
2465,https://www.hooandja.ee/projekt/beebitelgid-vabaohusundmustele,25,29
2466,https://www.hooandja.ee/projekt/beebitelgid-vabaohusundmustele,50,7
2467,https://www.hooandja.ee/projekt/beebitelgid-vabaohusundmustele,100,2
2468,https://www.hooandja.ee/projekt/beebitelgid-vabaohusundmustele,300,0
2469,https://www.hooandja.ee/projekt/pelgulinna-kevadpaevad-0,5,31
2470,https://www.hooandja.ee/projekt/pelgulinna-kevadpaevad-0,15,22
2471,https://www.hooandja.ee/projekt/pelgulinna-kevadpaevad-0,30,6
2472,https://www.hooandja.ee/projekt/pelgulinna-kevadpaevad-0,60,3
2473,https://www.hooandja.ee/projekt/pelgulinna-kevadpaevad-0,100,1
2474,https://www.hooandja.ee/projekt/hoovi-hang-2018,5,6
2475,https://www.hooandja.ee/projekt/hoovi-hang-2018,10,9
2476,https://www.hooandja.ee/projekt/hoovi-hang-2018,15,3
2477,https://www.hooandja.ee/projekt/hoovi-hang-2018,20,7
2478,https://www.hooandja.ee/projekt/hoovi-hang-2018,50,0
2479,https://www.hooandja.ee/projekt/hoovi-hang-2018,100,2
2480,https://www.hooandja.ee/projekt/tantsusessioon-future,5,11
2481,https://www.hooandja.ee/projekt/tantsusessioon-future,15,15
2482,https://www.hooandja.ee/projekt/tantsusessioon-future,30,7
2483,https://www.hooandja.ee/projekt/tantsusessioon-future,75,1
2484,https://www.hooandja.ee/projekt/tantsimine-ratastel,5,19
2485,https://www.hooandja.ee/projekt/tantsimine-ratastel,10,27
2486,https://www.hooandja.ee/projekt/tantsimine-ratastel,25,17
2487,https://www.hooandja.ee/projekt/tantsimine-ratastel,100,1
2488,https://www.hooandja.ee/projekt/tantsimine-ratastel,500,0
2489,https://www.hooandja.ee/projekt/lbrnt100,5,20
2490,https://www.hooandja.ee/projekt/lbrnt100,10,11
2491,https://www.hooandja.ee/projekt/lbrnt100,30,20
2492,https://www.hooandja.ee/projekt/lbrnt100,50,9
2493,https://www.hooandja.ee/projekt/lbrnt100,100,7
2494,https://www.hooandja.ee/projekt/lbrnt100,300,0
2495,https://www.hooandja.ee/projekt/tartu-tahtvere-dendropargi-discgolfirada,5,13
2496,https://www.hooandja.ee/projekt/tartu-tahtvere-dendropargi-discgolfirada,10,15
2497,https://www.hooandja.ee/projekt/tartu-tahtvere-dendropargi-discgolfirada,25,59
2498,https://www.hooandja.ee/projekt/tartu-tahtvere-dendropargi-discgolfirada,250,2
2499,https://www.hooandja.ee/projekt/rauno-pella-ja-babelsbergi-filmiorkestri-koostoo-projekt,5,19
2500,https://www.hooandja.ee/projekt/rauno-pella-ja-babelsbergi-filmiorkestri-koostoo-projekt,10,68
2501,https://www.hooandja.ee/projekt/rauno-pella-ja-babelsbergi-filmiorkestri-koostoo-projekt,50,13
2502,https://www.hooandja.ee/projekt/rauno-pella-ja-babelsbergi-filmiorkestri-koostoo-projekt,100,12
2503,https://www.hooandja.ee/projekt/rauno-pella-ja-babelsbergi-filmiorkestri-koostoo-projekt,250,3
2504,https://www.hooandja.ee/projekt/rauno-pella-ja-babelsbergi-filmiorkestri-koostoo-projekt,1000,0
2505,https://www.hooandja.ee/projekt/poeetiline-punane-raamat,2,21
2506,https://www.hooandja.ee/projekt/poeetiline-punane-raamat,6,22
2507,https://www.hooandja.ee/projekt/poeetiline-punane-raamat,24,189
2508,https://www.hooandja.ee/projekt/poeetiline-punane-raamat,60,35
2509,https://www.hooandja.ee/projekt/poeetiline-punane-raamat,140,1
2510,https://www.hooandja.ee/projekt/poeetiline-punane-raamat,360,0
2511,https://www.hooandja.ee/projekt/poeetiline-punane-raamat,1000,1
2512,https://www.hooandja.ee/projekt/vota-kannel-polve-peale,5,17
2513,https://www.hooandja.ee/projekt/vota-kannel-polve-peale,10,11
2514,https://www.hooandja.ee/projekt/vota-kannel-polve-peale,25,9
2515,https://www.hooandja.ee/projekt/oma-pesa,5,6
2516,https://www.hooandja.ee/projekt/oma-pesa,10,22
2517,https://www.hooandja.ee/projekt/oma-pesa,50,5
2518,https://www.hooandja.ee/projekt/oma-pesa,100,3
2519,https://www.hooandja.ee/projekt/oma-pesa,300,1
2520,https://www.hooandja.ee/projekt/oma-pesa,500,0
2521,https://www.hooandja.ee/projekt/portatiivne-elektriklaver-kose-muusikakoolile,5,6
2522,https://www.hooandja.ee/projekt/portatiivne-elektriklaver-kose-muusikakoolile,10,7
2523,https://www.hooandja.ee/projekt/portatiivne-elektriklaver-kose-muusikakoolile,15,9
2524,https://www.hooandja.ee/projekt/portatiivne-elektriklaver-kose-muusikakoolile,25,11
2525,https://www.hooandja.ee/projekt/portatiivne-elektriklaver-kose-muusikakoolile,50,9
2526,https://www.hooandja.ee/projekt/portatiivne-elektriklaver-kose-muusikakoolile,100,3
2527,https://www.hooandja.ee/projekt/queeni-tribuutkontsert-we-will-rock-you,1,3
2528,https://www.hooandja.ee/projekt/queeni-tribuutkontsert-we-will-rock-you,5,6
2529,https://www.hooandja.ee/projekt/queeni-tribuutkontsert-we-will-rock-you,10,11
2530,https://www.hooandja.ee/projekt/queeni-tribuutkontsert-we-will-rock-you,25,15
2531,https://www.hooandja.ee/projekt/queeni-tribuutkontsert-we-will-rock-you,50,3
2532,https://www.hooandja.ee/projekt/queeni-tribuutkontsert-we-will-rock-you,100,1
2533,https://www.hooandja.ee/projekt/kassisaba-kevadpaev-2018,5,35
2534,https://www.hooandja.ee/projekt/kassisaba-kevadpaev-2018,15,24
2535,https://www.hooandja.ee/projekt/kassisaba-kevadpaev-2018,25,14
2536,https://www.hooandja.ee/projekt/kassisaba-kevadpaev-2018,35,7
2537,https://www.hooandja.ee/projekt/kassisaba-kevadpaev-2018,55,2
2538,https://www.hooandja.ee/projekt/kassisaba-kevadpaev-2018,100,1
2539,https://www.hooandja.ee/projekt/keri-aknad,5,40
2540,https://www.hooandja.ee/projekt/keri-aknad,10,31
2541,https://www.hooandja.ee/projekt/keri-aknad,15,62
2542,https://www.hooandja.ee/projekt/keri-aknad,25,46
2543,https://www.hooandja.ee/projekt/keri-aknad,50,37
2544,https://www.hooandja.ee/projekt/keri-aknad,100,12
2545,https://www.hooandja.ee/projekt/keri-aknad,300,9
2546,https://www.hooandja.ee/projekt/keri-aknad,500,5
2547,https://www.hooandja.ee/projekt/keri-aknad,1000,1
2548,https://www.hooandja.ee/projekt/tartu-tudengipaevad,1,9
2549,https://www.hooandja.ee/projekt/tartu-tudengipaevad,5,25
2550,https://www.hooandja.ee/projekt/tartu-tudengipaevad,10,124
2551,https://www.hooandja.ee/projekt/tartu-tudengipaevad,25,16
2552,https://www.hooandja.ee/projekt/tartu-tudengipaevad,50,23
2553,https://www.hooandja.ee/projekt/tartu-tudengipaevad,100,2
2554,https://www.hooandja.ee/projekt/tartu-tudengipaevad,500,2
2555,https://www.hooandja.ee/projekt/lainud-jaanud,5,12
2556,https://www.hooandja.ee/projekt/lainud-jaanud,10,22
2557,https://www.hooandja.ee/projekt/lainud-jaanud,20,15
2558,https://www.hooandja.ee/projekt/lainud-jaanud,25,13
2559,https://www.hooandja.ee/projekt/lainud-jaanud,35,9
2560,https://www.hooandja.ee/projekt/lainud-jaanud,50,9
2561,https://www.hooandja.ee/projekt/lainud-jaanud,120,3
2562,https://www.hooandja.ee/projekt/lainud-jaanud,250,3
2563,https://www.hooandja.ee/projekt/caremate,5,68
2564,https://www.hooandja.ee/projekt/caremate,10,60
2565,https://www.hooandja.ee/projekt/caremate,25,36
2566,https://www.hooandja.ee/projekt/caremate,50,33
2567,https://www.hooandja.ee/projekt/caremate,100,11
2568,https://www.hooandja.ee/projekt/caremate,250,0
2569,https://www.hooandja.ee/projekt/caremate,500,1
2570,https://www.hooandja.ee/projekt/muusika-inimmeeltesse,5,1
2571,https://www.hooandja.ee/projekt/muusika-inimmeeltesse,10,2
2572,https://www.hooandja.ee/projekt/muusika-inimmeeltesse,20,0
2573,https://www.hooandja.ee/projekt/muusika-inimmeeltesse,30,2
2574,https://www.hooandja.ee/projekt/kirjastus-pooningu-esimene-raamat,1,4
2575,https://www.hooandja.ee/projekt/kirjastus-pooningu-esimene-raamat,5,13
2576,https://www.hooandja.ee/projekt/kirjastus-pooningu-esimene-raamat,25,13
2577,https://www.hooandja.ee/projekt/raamatu-ules-kasvamine-valjaandmine-eestikeelsena,5,10
2578,https://www.hooandja.ee/projekt/raamatu-ules-kasvamine-valjaandmine-eestikeelsena,10,5
2579,https://www.hooandja.ee/projekt/raamatu-ules-kasvamine-valjaandmine-eestikeelsena,18,101
2580,https://www.hooandja.ee/projekt/raamatu-ules-kasvamine-valjaandmine-eestikeelsena,30,26
2581,https://www.hooandja.ee/projekt/raamatu-ules-kasvamine-valjaandmine-eestikeelsena,50,22
2582,https://www.hooandja.ee/projekt/raamat-muutus-algab-minust,5,15
2583,https://www.hooandja.ee/projekt/raamat-muutus-algab-minust,10,41
2584,https://www.hooandja.ee/projekt/raamat-muutus-algab-minust,20,68
2585,https://www.hooandja.ee/projekt/raamat-muutus-algab-minust,50,9
2586,https://www.hooandja.ee/projekt/raamat-muutus-algab-minust,100,1
2587,https://www.hooandja.ee/projekt/raamat-muutus-algab-minust,500,0
2588,https://www.hooandja.ee/projekt/helikandja-mets-heliseb-ja-tantsib-valjaandmine,5,7
2589,https://www.hooandja.ee/projekt/helikandja-mets-heliseb-ja-tantsib-valjaandmine,8,13
2590,https://www.hooandja.ee/projekt/helikandja-mets-heliseb-ja-tantsib-valjaandmine,13,55
2591,https://www.hooandja.ee/projekt/helikandja-mets-heliseb-ja-tantsib-valjaandmine,34,56
2592,https://www.hooandja.ee/projekt/helikandja-mets-heliseb-ja-tantsib-valjaandmine,55,3
2593,https://www.hooandja.ee/projekt/helikandja-mets-heliseb-ja-tantsib-valjaandmine,120,3
2594,https://www.hooandja.ee/projekt/helikandja-mets-heliseb-ja-tantsib-valjaandmine,210,0
2595,https://www.hooandja.ee/projekt/mann-ja-roosa-rott,5,10
2596,https://www.hooandja.ee/projekt/mann-ja-roosa-rott,15,54
2597,https://www.hooandja.ee/projekt/mann-ja-roosa-rott,25,22
2598,https://www.hooandja.ee/projekt/mann-ja-roosa-rott,50,8
2599,https://www.hooandja.ee/projekt/mann-ja-roosa-rott,100,2
2600,https://www.hooandja.ee/projekt/mann-ja-roosa-rott,200,1
2601,https://www.hooandja.ee/projekt/kristjan-euroopa-meistrivoistlustele,5,4
2602,https://www.hooandja.ee/projekt/kristjan-euroopa-meistrivoistlustele,10,11
2603,https://www.hooandja.ee/projekt/kristjan-euroopa-meistrivoistlustele,35,3
2604,https://www.hooandja.ee/projekt/tartu-noortekoori-cd,5,8
2605,https://www.hooandja.ee/projekt/tartu-noortekoori-cd,10,20
2606,https://www.hooandja.ee/projekt/tartu-noortekoori-cd,15,45
2607,https://www.hooandja.ee/projekt/tartu-noortekoori-cd,25,30
2608,https://www.hooandja.ee/projekt/tartu-noortekoori-cd,35,24
2609,https://www.hooandja.ee/projekt/tartu-noortekoori-cd,50,5
2610,https://www.hooandja.ee/projekt/tartu-noortekoori-cd,500,0
2611,https://www.hooandja.ee/projekt/tantsuklubi-koit-osalemine-rahvusvahelistel-tantsuvoistlustel-faros-portugalis,5,13
2612,https://www.hooandja.ee/projekt/tantsuklubi-koit-osalemine-rahvusvahelistel-tantsuvoistlustel-faros-portugalis,10,27
2613,https://www.hooandja.ee/projekt/tantsuklubi-koit-osalemine-rahvusvahelistel-tantsuvoistlustel-faros-portugalis,20,22
2614,https://www.hooandja.ee/projekt/tantsuklubi-koit-osalemine-rahvusvahelistel-tantsuvoistlustel-faros-portugalis,50,8
2615,https://www.hooandja.ee/projekt/tantsuklubi-koit-osalemine-rahvusvahelistel-tantsuvoistlustel-faros-portugalis,100,2
2616,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-koigil-oma,5,8
2617,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-koigil-oma,10,15
2618,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-koigil-oma,13,144
2619,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-koigil-oma,26,22
2620,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-koigil-oma,33,90
2621,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-koigil-oma,52,2
2622,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-koigil-oma,66,1
2623,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-koigil-oma,100,19
2624,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-koigil-oma,150,3
2625,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-koigil-oma,300,4
2626,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-koigil-oma,500,0
2627,https://www.hooandja.ee/projekt/lennutame-paikesekristallid-taani-eestit-esindama,2,6
2628,https://www.hooandja.ee/projekt/lennutame-paikesekristallid-taani-eestit-esindama,5,6
2629,https://www.hooandja.ee/projekt/lennutame-paikesekristallid-taani-eestit-esindama,10,10
2630,https://www.hooandja.ee/projekt/lennutame-paikesekristallid-taani-eestit-esindama,20,7
2631,https://www.hooandja.ee/projekt/lennutame-paikesekristallid-taani-eestit-esindama,40,9
2632,https://www.hooandja.ee/projekt/lennutame-paikesekristallid-taani-eestit-esindama,100,1
2633,https://www.hooandja.ee/projekt/noukogude-hipide-filmimuusika-vinuulplaadil,5,2
2634,https://www.hooandja.ee/projekt/noukogude-hipide-filmimuusika-vinuulplaadil,14,0
2635,https://www.hooandja.ee/projekt/noukogude-hipide-filmimuusika-vinuulplaadil,22,24
2636,https://www.hooandja.ee/projekt/noukogude-hipide-filmimuusika-vinuulplaadil,25,26
2637,https://www.hooandja.ee/projekt/noukogude-hipide-filmimuusika-vinuulplaadil,35,8
2638,https://www.hooandja.ee/projekt/noukogude-hipide-filmimuusika-vinuulplaadil,42,0
2639,https://www.hooandja.ee/projekt/noukogude-hipide-filmimuusika-vinuulplaadil,44,4
2640,https://www.hooandja.ee/projekt/noukogude-hipide-filmimuusika-vinuulplaadil,100,1
2641,https://www.hooandja.ee/projekt/noukogude-hipide-filmimuusika-vinuulplaadil,300,0
2642,https://www.hooandja.ee/projekt/mandotrio-debuutalbum,5,11
2643,https://www.hooandja.ee/projekt/mandotrio-debuutalbum,15,64
2644,https://www.hooandja.ee/projekt/mandotrio-debuutalbum,30,12
2645,https://www.hooandja.ee/projekt/mandotrio-debuutalbum,50,5
2646,https://www.hooandja.ee/projekt/mandotrio-debuutalbum,100,1
2647,https://www.hooandja.ee/projekt/mandotrio-debuutalbum,350,1
2648,https://www.hooandja.ee/projekt/tantsulavastuse-sinine-valjatoomine,5,3
2649,https://www.hooandja.ee/projekt/tantsulavastuse-sinine-valjatoomine,7,9
2650,https://www.hooandja.ee/projekt/tantsulavastuse-sinine-valjatoomine,15,24
2651,https://www.hooandja.ee/projekt/tantsulavastuse-sinine-valjatoomine,27,3
2652,https://www.hooandja.ee/projekt/tantsulavastuse-sinine-valjatoomine,57,4
2653,https://www.hooandja.ee/projekt/tantsulavastuse-sinine-valjatoomine,107,0
2654,https://www.hooandja.ee/projekt/tantsulavastuse-sinine-valjatoomine,207,0
2655,https://www.hooandja.ee/projekt/tantsulavastuse-sinine-valjatoomine,507,0
2656,https://www.hooandja.ee/projekt/eesti-muusikakultuuri-viimine-islandile,5,23
2657,https://www.hooandja.ee/projekt/eesti-muusikakultuuri-viimine-islandile,15,13
2658,https://www.hooandja.ee/projekt/eesti-muusikakultuuri-viimine-islandile,25,6
2659,https://www.hooandja.ee/projekt/eesti-muusikakultuuri-viimine-islandile,50,4
2660,https://www.hooandja.ee/projekt/eesti-muusikakultuuri-viimine-islandile,100,1
2661,https://www.hooandja.ee/projekt/eesti-muusikakultuuri-viimine-islandile,200,2
2662,https://www.hooandja.ee/projekt/eesti-muusikakultuuri-viimine-islandile,500,0
2663,https://www.hooandja.ee/projekt/eesti-muusikakultuuri-viimine-islandile,1200,0
2664,https://www.hooandja.ee/projekt/unesnagija-elule-kutsumine-eluekvaatori-uletamise-puhul,3,7
2665,https://www.hooandja.ee/projekt/unesnagija-elule-kutsumine-eluekvaatori-uletamise-puhul,10,73
2666,https://www.hooandja.ee/projekt/unesnagija-elule-kutsumine-eluekvaatori-uletamise-puhul,20,50
2667,https://www.hooandja.ee/projekt/unesnagija-elule-kutsumine-eluekvaatori-uletamise-puhul,200,4
2668,https://www.hooandja.ee/projekt/unesnagija-elule-kutsumine-eluekvaatori-uletamise-puhul,500,0
2669,https://www.hooandja.ee/projekt/oma-pill-teeb-lapsed-roomsaks,5,13
2670,https://www.hooandja.ee/projekt/oma-pill-teeb-lapsed-roomsaks,10,27
2671,https://www.hooandja.ee/projekt/oma-pill-teeb-lapsed-roomsaks,25,14
2672,https://www.hooandja.ee/projekt/oma-pill-teeb-lapsed-roomsaks,50,6
2673,https://www.hooandja.ee/projekt/oma-pill-teeb-lapsed-roomsaks,100,2
2674,https://www.hooandja.ee/projekt/oma-pill-teeb-lapsed-roomsaks,300,0
2675,https://www.hooandja.ee/projekt/noad-kanade-sees,10,5
2676,https://www.hooandja.ee/projekt/noad-kanade-sees,20,13
2677,https://www.hooandja.ee/projekt/noad-kanade-sees,35,6
2678,https://www.hooandja.ee/projekt/noad-kanade-sees,50,7
2679,https://www.hooandja.ee/projekt/noad-kanade-sees,100,2
2680,https://www.hooandja.ee/projekt/noad-kanade-sees,150,0
2681,https://www.hooandja.ee/projekt/noad-kanade-sees,250,0
2682,https://www.hooandja.ee/projekt/21-kooli-meeskond-meistrivoistlustele,5,21
2683,https://www.hooandja.ee/projekt/21-kooli-meeskond-meistrivoistlustele,15,36
2684,https://www.hooandja.ee/projekt/21-kooli-meeskond-meistrivoistlustele,50,10
2685,https://www.hooandja.ee/projekt/21-kooli-meeskond-meistrivoistlustele,250,2
2686,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,5,10
2687,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,10,17
2688,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,13,0
2689,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,15,13
2690,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,20,109
2691,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,22,15
2692,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,23,6
2693,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,24,0
2694,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,25,5
2695,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,26,10
2696,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,30,19
2697,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,35,24
2698,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,36,10
2699,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,37,4
2700,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,38,2
2701,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,39,2
2702,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,40,1
2703,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,42,6
2704,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,50,8
2705,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,52,1
2706,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,55,4
2707,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,65,1
2708,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,66,4
2709,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,80,0
2710,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,84,0
2711,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,85,2
2712,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,100,2
2713,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,200,3
2714,https://www.hooandja.ee/projekt/kogukonnaraamat-ohus-kalamaja,500,0
2715,https://www.hooandja.ee/projekt/inboiler-ja-heiki-kalle-juubeliplaat,5,13
2716,https://www.hooandja.ee/projekt/inboiler-ja-heiki-kalle-juubeliplaat,15,94
2717,https://www.hooandja.ee/projekt/inboiler-ja-heiki-kalle-juubeliplaat,30,27
2718,https://www.hooandja.ee/projekt/inboiler-ja-heiki-kalle-juubeliplaat,50,59
2719,https://www.hooandja.ee/projekt/inboiler-ja-heiki-kalle-juubeliplaat,100,5
2720,https://www.hooandja.ee/projekt/inboiler-ja-heiki-kalle-juubeliplaat,500,0
2721,https://www.hooandja.ee/projekt/valter-ojakaaru-lauludega-plaadi-valjaandmine,10,10
2722,https://www.hooandja.ee/projekt/valter-ojakaaru-lauludega-plaadi-valjaandmine,15,58
2723,https://www.hooandja.ee/projekt/valter-ojakaaru-lauludega-plaadi-valjaandmine,35,10
2724,https://www.hooandja.ee/projekt/valter-ojakaaru-lauludega-plaadi-valjaandmine,50,8
2725,https://www.hooandja.ee/projekt/valter-ojakaaru-lauludega-plaadi-valjaandmine,80,2
2726,https://www.hooandja.ee/projekt/valter-ojakaaru-lauludega-plaadi-valjaandmine,125,1
2727,https://www.hooandja.ee/projekt/valter-ojakaaru-lauludega-plaadi-valjaandmine,200,0
2728,https://www.hooandja.ee/projekt/valter-ojakaaru-lauludega-plaadi-valjaandmine,500,1
2729,https://www.hooandja.ee/projekt/altfloot-ansambli-hingeks,1,6
2730,https://www.hooandja.ee/projekt/altfloot-ansambli-hingeks,11,11
2731,https://www.hooandja.ee/projekt/altfloot-ansambli-hingeks,21,14
2732,https://www.hooandja.ee/projekt/altfloot-ansambli-hingeks,36,3
2733,https://www.hooandja.ee/projekt/altfloot-ansambli-hingeks,46,5
2734,https://www.hooandja.ee/projekt/altfloot-ansambli-hingeks,80,3
2735,https://www.hooandja.ee/projekt/silver-jusilo-debuut-ep-olekud-valjaandmine,5,5
2736,https://www.hooandja.ee/projekt/silver-jusilo-debuut-ep-olekud-valjaandmine,7,10
2737,https://www.hooandja.ee/projekt/silver-jusilo-debuut-ep-olekud-valjaandmine,10,26
2738,https://www.hooandja.ee/projekt/silver-jusilo-debuut-ep-olekud-valjaandmine,15,9
2739,https://www.hooandja.ee/projekt/silver-jusilo-debuut-ep-olekud-valjaandmine,30,8
2740,https://www.hooandja.ee/projekt/silver-jusilo-debuut-ep-olekud-valjaandmine,100,3
2741,https://www.hooandja.ee/projekt/turvaline-internet-kasiraamat-lapsevanematele,3,15
2742,https://www.hooandja.ee/projekt/turvaline-internet-kasiraamat-lapsevanematele,9,26
2743,https://www.hooandja.ee/projekt/turvaline-internet-kasiraamat-lapsevanematele,19,99
2744,https://www.hooandja.ee/projekt/turvaline-internet-kasiraamat-lapsevanematele,39,5
2745,https://www.hooandja.ee/projekt/turvaline-internet-kasiraamat-lapsevanematele,49,9
2746,https://www.hooandja.ee/projekt/turvaline-internet-kasiraamat-lapsevanematele,69,3
2747,https://www.hooandja.ee/projekt/turvaline-internet-kasiraamat-lapsevanematele,99,3
2748,https://www.hooandja.ee/projekt/turvaline-internet-kasiraamat-lapsevanematele,199,1
2749,https://www.hooandja.ee/projekt/piraadipoiss-peedu-ehk-terve-hamba-abc,5,14
2750,https://www.hooandja.ee/projekt/piraadipoiss-peedu-ehk-terve-hamba-abc,15,15
2751,https://www.hooandja.ee/projekt/piraadipoiss-peedu-ehk-terve-hamba-abc,25,3
2752,https://www.hooandja.ee/projekt/piraadipoiss-peedu-ehk-terve-hamba-abc,50,23
2753,https://www.hooandja.ee/projekt/piraadipoiss-peedu-ehk-terve-hamba-abc,100,4
2754,https://www.hooandja.ee/projekt/piraadipoiss-peedu-ehk-terve-hamba-abc,500,2
2755,https://www.hooandja.ee/projekt/monolavastus-ma-olen-paks,5,9
2756,https://www.hooandja.ee/projekt/monolavastus-ma-olen-paks,10,2
2757,https://www.hooandja.ee/projekt/monolavastus-ma-olen-paks,20,18
2758,https://www.hooandja.ee/projekt/monolavastus-ma-olen-paks,50,2
2759,https://www.hooandja.ee/projekt/monolavastus-ma-olen-paks,100,4
2760,https://www.hooandja.ee/projekt/arabesque,10,6
2761,https://www.hooandja.ee/projekt/arabesque,25,5
2762,https://www.hooandja.ee/projekt/arabesque,50,4
2763,https://www.hooandja.ee/projekt/arabesque,100,0
2764,https://www.hooandja.ee/projekt/luulekogumik-meeleparanduse-poik,5,5
2765,https://www.hooandja.ee/projekt/luulekogumik-meeleparanduse-poik,10,3
2766,https://www.hooandja.ee/projekt/luulekogumik-meeleparanduse-poik,15,7
2767,https://www.hooandja.ee/projekt/luulekogumik-meeleparanduse-poik,25,14
2768,https://www.hooandja.ee/projekt/luulekogumik-meeleparanduse-poik,50,4
2769,https://www.hooandja.ee/projekt/luulekogumik-meeleparanduse-poik,100,2
2770,https://www.hooandja.ee/projekt/luulekogumik-meeleparanduse-poik,200,0
2771,https://www.hooandja.ee/projekt/luulekogumik-meeleparanduse-poik,300,0
2772,https://www.hooandja.ee/projekt/eesti-elektriratastooli-saalihoki-finaalturniir-tallinnas,5,29
2773,https://www.hooandja.ee/projekt/eesti-elektriratastooli-saalihoki-finaalturniir-tallinnas,10,60
2774,https://www.hooandja.ee/projekt/eesti-elektriratastooli-saalihoki-finaalturniir-tallinnas,25,32
2775,https://www.hooandja.ee/projekt/eesti-elektriratastooli-saalihoki-finaalturniir-tallinnas,50,11
2776,https://www.hooandja.ee/projekt/eesti-elektriratastooli-saalihoki-finaalturniir-tallinnas,100,1
2777,https://www.hooandja.ee/projekt/uus-puri-eesti-purjeoppejahile-vesta,10,9
2778,https://www.hooandja.ee/projekt/uus-puri-eesti-purjeoppejahile-vesta,25,28
2779,https://www.hooandja.ee/projekt/uus-puri-eesti-purjeoppejahile-vesta,50,18
2780,https://www.hooandja.ee/projekt/uus-puri-eesti-purjeoppejahile-vesta,100,12
2781,https://www.hooandja.ee/projekt/uus-puri-eesti-purjeoppejahile-vesta,300,2
2782,https://www.hooandja.ee/projekt/uus-puri-eesti-purjeoppejahile-vesta,500,0
2783,https://www.hooandja.ee/projekt/uus-puri-eesti-purjeoppejahile-vesta,1000,0
2784,https://www.hooandja.ee/projekt/ansambel-antsud-album-aja-lood,5,6
2785,https://www.hooandja.ee/projekt/ansambel-antsud-album-aja-lood,10,13
